class_label,class_name,recall,precision
1,Meningioma,0.4349593495934959,0.4652173913043478
1,Meningioma,0.43089430894308944,0.462882096069869
1,Meningioma,0.43089430894308944,0.4649122807017544
1,Meningioma,0.4268292682926829,0.46255506607929514
1,Meningioma,0.42276422764227645,0.46017699115044247
1,Meningioma,0.4186991869918699,0.4577777777777778
1,Meningioma,0.4186991869918699,0.45982142857142855
1,Meningioma,0.4146341463414634,0.45739910313901344
1,Meningioma,0.4146341463414634,0.4594594594594595
1,Meningioma,0.4146341463414634,0.46153846153846156
1,Meningioma,0.4146341463414634,0.4636363636363636
1,Meningioma,0.4146341463414634,0.4657534246575342
1,Meningioma,0.4105691056910569,0.463302752293578
1,Meningioma,0.4105691056910569,0.46543778801843316
1,Meningioma,0.4105691056910569,0.4675925925925926
1,Meningioma,0.4105691056910569,0.4697674418604651
1,Meningioma,0.4105691056910569,0.4719626168224299
1,Meningioma,0.4105691056910569,0.47417840375586856
1,Meningioma,0.4105691056910569,0.47641509433962265
1,Meningioma,0.4065040650406504,0.47393364928909953
1,Meningioma,0.4065040650406504,0.47619047619047616
1,Meningioma,0.4024390243902439,0.47368421052631576
1,Meningioma,0.3983739837398374,0.47115384615384615
1,Meningioma,0.3943089430894309,0.46859903381642515
1,Meningioma,0.3943089430894309,0.470873786407767
1,Meningioma,0.3943089430894309,0.47317073170731705
1,Meningioma,0.3943089430894309,0.47549019607843135
1,Meningioma,0.3902439024390244,0.4729064039408867
1,Meningioma,0.3902439024390244,0.4752475247524752
1,Meningioma,0.3902439024390244,0.47761194029850745
1,Meningioma,0.3861788617886179,0.475
1,Meningioma,0.3821138211382114,0.4723618090452261
1,Meningioma,0.3821138211382114,0.47474747474747475
1,Meningioma,0.3821138211382114,0.47715736040609136
1,Meningioma,0.3780487804878049,0.4744897959183674
1,Meningioma,0.3780487804878049,0.47692307692307695
1,Meningioma,0.3780487804878049,0.4793814432989691
1,Meningioma,0.37398373983739835,0.47668393782383417
1,Meningioma,0.37398373983739835,0.4791666666666667
1,Meningioma,0.37398373983739835,0.4816753926701571
1,Meningioma,0.3699186991869919,0.4789473684210526
1,Meningioma,0.3699186991869919,0.48148148148148145
1,Meningioma,0.3699186991869919,0.48404255319148937
1,Meningioma,0.3699186991869919,0.48663101604278075
1,Meningioma,0.3699186991869919,0.489247311827957
1,Meningioma,0.3699186991869919,0.4918918918918919
1,Meningioma,0.3699186991869919,0.4945652173913043
1,Meningioma,0.3699186991869919,0.4972677595628415
1,Meningioma,0.36585365853658536,0.4945054945054945
1,Meningioma,0.36585365853658536,0.4972375690607735
1,Meningioma,0.3617886178861789,0.49444444444444446
1,Meningioma,0.3617886178861789,0.4972067039106145
1,Meningioma,0.3617886178861789,0.5
1,Meningioma,0.3617886178861789,0.5028248587570622
1,Meningioma,0.35772357723577236,0.5
1,Meningioma,0.35772357723577236,0.5028571428571429
1,Meningioma,0.35772357723577236,0.5057471264367817
1,Meningioma,0.35365853658536583,0.5028901734104047
1,Meningioma,0.35365853658536583,0.5058139534883721
1,Meningioma,0.35365853658536583,0.5087719298245614
1,Meningioma,0.35365853658536583,0.5117647058823529
1,Meningioma,0.34959349593495936,0.5088757396449705
1,Meningioma,0.34959349593495936,0.5119047619047619
1,Meningioma,0.34959349593495936,0.5149700598802395
1,Meningioma,0.34959349593495936,0.5180722891566265
1,Meningioma,0.34959349593495936,0.5212121212121212
1,Meningioma,0.34552845528455284,0.5182926829268293
1,Meningioma,0.34552845528455284,0.5214723926380368
1,Meningioma,0.34146341463414637,0.5185185185185185
1,Meningioma,0.34146341463414637,0.5217391304347826
